C3_04530C_A	TEC1	C1_13620W_A	ROB1	Direct Positive
C3_04530C_A	TEC1	C1_13940W_A	SIM1	Direct Positive
C3_04530C_A	TEC1	CR_07890W_A	EFG1	Direct Positive
C3_04530C_A	TEC1	C1_11480W_A	PHO84	Direct Positive
C3_04530C_A	TEC1	C7_00630C_A	C7_00630C_A	Direct Positive
C3_04530C_A	TEC1	C2_04050C_A	DCK1	Direct Positive
C3_04530C_A	TEC1	CR_10160W_A	FAA4	Direct
C3_04530C_A	TEC1	C1_00220W_A	PHR2	Direct
C3_04530C_A	TEC1	C1_00210C_A	C1_00210C_A	Direct
C3_04530C_A	TEC1	CR_06450W_A	CR_06450W_A	Direct
C3_04530C_A	TEC1	C2_06740W_A	C2_06740W_A	Direct
C3_04530C_A	TEC1	C5_04050W_A	C5_04050W_A	Direct
C3_04530C_A	TEC1	CR_06140W_A	CR_06140W_A	Direct
C3_04530C_A	TEC1	CR_00310C_A	CR_00310C_A	Direct
C3_04530C_A	TEC1	C7_02040C_A	CUP9	Direct
C3_04530C_A	TEC1	C2_05640W_A	C2_05640W_A	Direct
C3_04530C_A	TEC1	C4_06500W_A	CDC68	Direct
C3_04530C_A	TEC1	C4_06820C_A	CZF1	Direct
C3_04530C_A	TEC1	CR_07530C_A	ECM22	Direct
C3_04530C_A	TEC1	C3_06950W_A	C3_06950W_A	Direct
C3_04530C_A	TEC1	C4_06420W_A	C4_06420W_A	Direct
C3_04530C_A	TEC1	C1_05150C_A	C1_05150C_A	Direct
C3_04530C_A	TEC1	CR_06000W_A	SOK1	Direct
C3_04530C_A	TEC1	C5_02940C_A	MIG1	Direct
C3_04530C_A	TEC1	C5_02970W_A	DAP2	Direct
C3_04530C_A	TEC1	CR_07090W_A	STT4	Direct
C3_04530C_A	TEC1	C1_04990C_A	C1_04990C_A	Direct
C3_04530C_A	TEC1	C1_05000W_A	RHD1	Direct
C3_04530C_A	TEC1	C3_07020W_A	SSN6	Direct
C3_04530C_A	TEC1	C6_00290W_A	C6_00290W_A	Direct
C3_04530C_A	TEC1	C7_04210C_A	C7_04210C_A	Direct
C3_04530C_A	TEC1	CR_09880W_A	DEF1	Direct
C3_04530C_A	TEC1	C3_06000W_A	AHR1	Direct
C3_04530C_A	TEC1	C3_05990C_A	C3_05990C_A	Direct
C3_04530C_A	TEC1	C3_04640W_A	ZCF31	Direct
C3_04530C_A	TEC1	C1_13610C_A	KIS2	Direct
C3_04530C_A	TEC1	C5_01110W_A	C5_01110W_A	Direct
C3_04530C_A	TEC1	C3_04520C_A	ADE2	Direct
C3_04530C_A	TEC1	C1_07120W_A	GAP4	Direct
C3_04530C_A	TEC1	C1_01980W_A	HGT1	Direct
C3_04530C_A	TEC1	C1_01950C_A	C1_01950C_A	Direct
C3_04530C_A	TEC1	C1_08510W_A	EAF6	Direct
C3_04530C_A	TEC1	C3_02290W_A	C3_02290W_A	Direct
C3_04530C_A	TEC1	C3_02280C_A	GFA1	Direct
C3_04530C_A	TEC1	C2_05580W_A	C2_05580W_A	Direct
C3_04530C_A	TEC1	C2_05570C_A	C2_05570C_A	Direct
C3_04530C_A	TEC1	C3_04730C_A	C3_04730C_A	Direct
C3_04530C_A	TEC1	C7_00660W_A	GAC1	Direct
C3_04530C_A	TEC1	CR_10470C_A	CR_10470C_A	Direct
C3_04530C_A	TEC1	CR_10480W_A	PGA1	Direct
C3_04530C_A	TEC1	C4_03050C_A	C4_03050C_A	Direct
C3_04530C_A	TEC1	C1_02530C_A	DIP5	Direct
C3_04530C_A	TEC1	C4_03910W_A	FGR28	Direct
C3_04530C_A	TEC1	C1_12030W_A	SER33	Direct
C3_04530C_A	TEC1	C6_03370W_A	C6_03370W_A	Direct
C3_04530C_A	TEC1	C6_03360C_A	C6_03360C_A	Direct
C3_04530C_A	TEC1	C7_04230W_A	NRG1	Direct
C3_04530C_A	TEC1	C4_03530W_A	C4_03530W_A	Direct
C3_04530C_A	TEC1	C5_04140W_A	C5_04140W_A	Direct
C3_04530C_A	TEC1	C1_14340C_A	RIM101	Direct
C3_04530C_A	TEC1	C1_14350W_A	C1_14350W_A	Direct
C3_04530C_A	TEC1	C1_10020W_A	SFU1	Direct
C3_04530C_A	TEC1	C1_04030W_A	C1_04030W_A	Direct
C3_04530C_A	TEC1	CR_07080W_A	CR_07080W_A	Direct
C3_04530C_A	TEC1	C6_03700W_A	ALS1	Direct Positive
C3_04530C_A	TEC1	C5_05080W_A	GRF10	Direct
C3_04530C_A	TEC1	CR_03920C_A	TPO4	Direct
C3_04530C_A	TEC1	CR_07440W_A	ACE2	Indirect Positive
C3_04530C_A	TEC1	C1_04170C_A	HTA2	Indirect Dual
C3_04530C_A	TEC1	C4_03570W_A	HWP1	Indirect Dual
C3_04530C_A	TEC1	C2_07570W_A	RNR22	Indirect Positive
C3_04530C_A	TEC1	C4_02900C_A	CRH11	Indirect Positive
C3_04530C_A	TEC1	C4_03510C_A	HWP2	Indirect Negative
C3_04530C_A	TEC1	CR_02280W_A	PGA23	Indirect Dual
C3_04530C_A	TEC1	C2_09220W_A	DDR48	Indirect Negative
C3_04530C_A	TEC1	C5_03050C_A	PGA58	Indirect Dual
C3_04530C_A	TEC1	C1_09080C_A	PGA6	Indirect Positive
C3_04530C_A	TEC1	C1_09150W_A	AOX2	Indirect Dual
C3_04530C_A	TEC1	C6_02710C_A	SAP6	Indirect Dual
C3_04530C_A	TEC1	C6_03030W_A	SAP5	Indirect Dual
C3_04530C_A	TEC1	C6_03500C_A	SAP4	Indirect Dual
C3_04530C_A	TEC1	CR_07130C_A	ALK8	Indirect Negative
C3_04530C_A	TEC1	C6_01010W_A	KAR5	Indirect Negative
C3_04530C_A	TEC1	C1_04180W_A	C1_04180W_A	Indirect Positive
C3_04530C_A	TEC1	C1_04240C_A	HHF1	Indirect Positive
C3_04530C_A	TEC1	C1_04260W_A	HHT21	Indirect Positive
C3_04530C_A	TEC1	C5_03790W_A	GUK1	Indirect Positive
C3_04530C_A	TEC1	C5_03750W_A	FAV2	Indirect Negative
C3_04530C_A	TEC1	C5_03730W_A	C5_03730W_A	Indirect Negative
C3_04530C_A	TEC1	C1_11630C_A	FUS1	Indirect Negative
C3_04530C_A	TEC1	C4_03760W_A	C4_03760W_A	Indirect Positive
C3_04530C_A	TEC1	C4_03690C_A	C4_03690C_A	Indirect Positive
C3_04530C_A	TEC1	C7_03410C_A	C7_03410C_A	Indirect Positive
C3_04530C_A	TEC1	C6_01310W_A	FIG1	Indirect Negative
C3_04530C_A	TEC1	C2_09530W_A	EAP1	Indirect Negative
C3_04530C_A	TEC1	C4_04320W_A	FRE10	Indirect Dual
C3_04530C_A	TEC1	C2_01400C_A	ESC4	Indirect Positive
C3_04530C_A	TEC1	C2_01410C_A	CLB2	Indirect Positive
C3_04530C_A	TEC1	C2_02050C_A	C2_02050C_A	Indirect Positive
C3_04530C_A	TEC1	C2_02220C_A	C2_02220C_A	Indirect Negative
C3_04530C_A	TEC1	C2_02390W_A	C2_02390W_A	Indirect Positive
C3_04530C_A	TEC1	C2_09470C_A	PMS1	Indirect Positive
C3_04530C_A	TEC1	C3_02390W_A	C3_02390W_A	Indirect Positive
C3_04530C_A	TEC1	C3_02300W_A	FGR23	Indirect Negative
C3_04530C_A	TEC1	C3_02230C_A	YCG1	Indirect Positive
C3_04530C_A	TEC1	C3_01310W_A	C3_01310W_A	Indirect Positive
C3_04530C_A	TEC1	C2_10310C_A	KIP2	Indirect Positive
C3_04530C_A	TEC1	CR_02500W_A	CR_02500W_A	Indirect Positive
C3_04530C_A	TEC1	C2_10180W_A	IFR1	Indirect Negative
C3_04530C_A	TEC1	C2_10150W_A	C2_10150W_A	Indirect Negative
C3_04530C_A	TEC1	C1_06250W_A	C1_06250W_A	Indirect Positive
C3_04530C_A	TEC1	C1_06220C_A	C1_06220C_A	Indirect Negative
C3_04530C_A	TEC1	CR_06920W_A	CR_06920W_A	Indirect Positive
C3_04530C_A	TEC1	CR_06810W_A	HHT2	Indirect Positive
C3_04530C_A	TEC1	CR_06800C_A	HHF22	Indirect Positive
C3_04530C_A	TEC1	C2_07350W_A	MCM3	Indirect Positive
C3_04530C_A	TEC1	C2_00080C_A	FAV3	Indirect Negative
C3_04530C_A	TEC1	C2_01250W_A	C2_01250W_A	Indirect Positive
C3_04530C_A	TEC1	C2_00760C_A	C2_00760C_A	Indirect Negative
C3_04530C_A	TEC1	C2_00560W_A	C2_00560W_A	Indirect Negative
C3_04530C_A	TEC1	C2_00460W_A	SAP30	Indirect Negative
C3_04530C_A	TEC1	C2_00380C_A	RFA1	Indirect Positive
C3_04530C_A	TEC1	C6_04430W_A	CST5	Indirect Negative
C3_04530C_A	TEC1	C2_08890W_A	C2_08890W_A	Indirect Negative
C3_04530C_A	TEC1	C2_07790C_A	C2_07790C_A	Indirect Negative
C3_04530C_A	TEC1	C2_07660W_A	PDS5	Indirect Positive
C3_04530C_A	TEC1	C2_08240W_A	ORF298	Indirect Negative
C3_04530C_A	TEC1	C2_08260W_A	C2_08260W_A	Indirect Negative
C3_04530C_A	TEC1	C2_06860W_A	LTE1	Indirect Positive
C3_04530C_A	TEC1	C2_07120W_A	RFA2	Indirect Positive
C3_04530C_A	TEC1	C1_10980W_A	C1_10980W_A	Indirect Negative
C3_04530C_A	TEC1	C1_10810W_A	C1_10810W_A	Indirect Negative
C3_04530C_A	TEC1	CR_07000C_A	POL2	Indirect Positive
C3_04530C_A	TEC1	CR_03280W_A	IFR2	Indirect Negative
C3_04530C_A	TEC1	C1_06160W_A	C1_06160W_A	Indirect Negative
C3_04530C_A	TEC1	C1_06150W_A	C1_06150W_A	Indirect Negative
C3_04530C_A	TEC1	C1_06130C_A	HAC1	Indirect Negative
C3_04530C_A	TEC1	C3_01100W_A	C3_01100W_A	Indirect Positive
C3_04530C_A	TEC1	C3_01130C_A	C3_01130C_A	Indirect Negative
C3_04530C_A	TEC1	CR_01630C_A	CR_01630C_A	Indirect Negative
C3_04530C_A	TEC1	CR_02110W_A	MCM6	Indirect Positive
C3_04530C_A	TEC1	C3_02700W_A	SMC3	Indirect Positive
C3_04530C_A	TEC1	C5_03430W_A	C5_03430W_A	Indirect Negative
C3_04530C_A	TEC1	C5_03210C_A	C5_03210C_A	Indirect Positive
C3_04530C_A	TEC1	C4_03000C_A	C4_03000C_A	Indirect Negative
C3_04530C_A	TEC1	C4_02600C_A	C4_02600C_A	Indirect Positive
C3_04530C_A	TEC1	C4_02440C_A	PGA38	Indirect Positive
C3_04530C_A	TEC1	C4_02300W_A	HOS3	Indirect Negative
C3_04530C_A	TEC1	C1_07490C_A	C1_07490C_A	Indirect Positive
C3_04530C_A	TEC1	C3_03990C_A	AAP1	Indirect Negative
C3_04530C_A	TEC1	C4_06600W_A	TOP2	Indirect Positive
C3_04530C_A	TEC1	C4_06490C_A	PRI2	Indirect Positive
C3_04530C_A	TEC1	C4_06190C_A	MPH1	Indirect Positive
C3_04530C_A	TEC1	C1_02990C_A	XOG1	Indirect Negative
C3_04530C_A	TEC1	C3_03050C_A	PGA18	Indirect Negative
C3_04530C_A	TEC1	C1_03460C_A	C1_03460C_A	Indirect Positive
C3_04530C_A	TEC1	C3_03090W_A	USO5	Indirect Negative
C3_04530C_A	TEC1	C4_07120C_A	MSH2	Indirect Positive
C3_04530C_A	TEC1	C4_07080C_A	C4_07080C_A	Indirect Positive
C3_04530C_A	TEC1	C5_01680C_A	CCN1	Indirect Positive
C3_04530C_A	TEC1	C5_03950W_A	C5_03950W_A	Indirect Positive
C3_04530C_A	TEC1	C1_01210W_A	C1_01210W_A	Indirect Negative
C3_04530C_A	TEC1	C1_01330C_A	DUT1	Indirect Positive
C3_04530C_A	TEC1	C4_03430W_A	MOH1	Indirect Negative
C3_04530C_A	TEC1	C4_03500C_A	C4_03500C_A	Indirect Negative
C3_04530C_A	TEC1	C3_03460C_A	C3_03460C_A	Indirect Negative
C3_04530C_A	TEC1	C6_01430C_A	FRP6	Indirect Negative
C3_04530C_A	TEC1	C6_02130C_A	CTF5	Indirect Positive
C3_04530C_A	TEC1	C2_05190W_A	CDC21	Indirect Positive
C3_04530C_A	TEC1	C2_08560W_A	SMC2	Indirect Positive
C3_04530C_A	TEC1	C1_02110C_A	HGT2	Indirect Positive
C3_04530C_A	TEC1	C1_02370C_A	C1_02370C_A	Indirect Positive
C3_04530C_A	TEC1	CR_07860C_A	ASF1	Indirect Positive
C3_04530C_A	TEC1	CR_02340W_A	CR_02340W_A	Indirect Negative
C3_04530C_A	TEC1	CR_02330C_A	KAR4	Indirect Negative
C3_04530C_A	TEC1	CR_02200C_A	RAD51	Indirect Positive
C3_04530C_A	TEC1	C1_12550C_A	CDC54	Indirect Positive
C3_04530C_A	TEC1	C4_05000W_A	C4_05000W_A	Indirect Positive
C3_04530C_A	TEC1	C4_04860W_A	C4_04860W_A	Indirect Positive
C3_04530C_A	TEC1	C4_04790W_A	FAV1	Indirect Negative
C3_04530C_A	TEC1	C4_04770C_A	MNN22	Indirect Positive
C3_04530C_A	TEC1	C5_04110W_A	SCW11	Indirect Positive
C3_04530C_A	TEC1	C5_04830W_A	SFL2	Indirect Negative
C3_04530C_A	TEC1	C1_08570C_A	PCL2	Indirect Positive
C3_04530C_A	TEC1	C5_05350W_A	C5_05350W_A	Indirect Positive
C3_04530C_A	TEC1	C2_09100C_A	C2_09100C_A	Indirect Positive
C3_04530C_A	TEC1	C2_09180W_A	C2_09180W_A	Indirect Dual
C3_04530C_A	TEC1	C2_06130W_A	CSM3	Indirect Positive
C3_04530C_A	TEC1	C5_01460W_A	YBL053	Indirect Positive
C3_04530C_A	TEC1	C4_00730C_A	C4_00730C_A	Indirect Positive
C3_04530C_A	TEC1	C1_05440C_A	C1_05440C_A	Indirect Negative
C3_04530C_A	TEC1	C5_02150C_A	ORC4	Indirect Negative
C3_04530C_A	TEC1	C5_02160W_A	SST2	Indirect Negative
C3_04530C_A	TEC1	C5_02460C_A	ECM331	Indirect Positive
C3_04530C_A	TEC1	C5_02470W_A	INT1	Indirect Positive
C3_04530C_A	TEC1	C5_02520W_A	C5_02520W_A	Indirect Negative
C3_04530C_A	TEC1	C5_02780W_A	C5_02780W_A	Indirect Positive
C3_04530C_A	TEC1	C5_03130W_A	SUT1	Indirect Positive
C3_04530C_A	TEC1	CR_03830C_A	MCM2	Indirect Positive
C3_04530C_A	TEC1	CR_03680C_A	SMC1	Indirect Positive
C3_04530C_A	TEC1	C1_07330W_A	RME1	Indirect Negative
C3_04530C_A	TEC1	C1_04050C_A	MFALPHA	Indirect Negative
C3_04530C_A	TEC1	C2_04440W_A	C2_04440W_A	Indirect Negative
C3_04530C_A	TEC1	C2_04430W_A	C2_04430W_A	Indirect Negative
C3_04530C_A	TEC1	C1_01790W_A	SWI4	Indirect Positive
C3_04530C_A	TEC1	C4_02180C_A	ZCF26	Indirect Negative
C3_04530C_A	TEC1	C4_02000C_A	RGA2	Indirect Negative
C3_04530C_A	TEC1	CR_05940W_A	CEK2	Indirect Negative
C3_04530C_A	TEC1	C4_01770W_A	POL30	Indirect Positive
C3_04530C_A	TEC1	C4_01410W_A	BEM1	Indirect Negative
C3_04530C_A	TEC1	C4_01250W_A	NAT4	Indirect Positive
C3_04530C_A	TEC1	C4_01220C_A	C4_01220C_A	Indirect Negative
C3_04530C_A	TEC1	C4_01010C_A	DAG7	Indirect Negative
C3_04530C_A	TEC1	C1_09430W_A	C1_09430W_A	Indirect Negative
C3_04530C_A	TEC1	C1_09530W_A	RAM2	Indirect Negative
C3_04530C_A	TEC1	C1_09730W_A	DAM1	Indirect Positive
C3_04530C_A	TEC1	C1_09870W_A	HCM1	Indirect Positive
C3_04530C_A	TEC1	C1_10000C_A	CPP1	Indirect Negative
C3_04530C_A	TEC1	C1_10400C_A	FGR41	Indirect Positive
C3_04530C_A	TEC1	C1_12960C_A	BNI1	Indirect Negative
C3_04530C_A	TEC1	C1_13170C_A	MSH6	Indirect Positive
C3_04530C_A	TEC1	C1_13740W_A	KAR9	Indirect Negative
C3_04530C_A	TEC1	C1_08320W_A	TKL1	Indirect Negative
C3_04530C_A	TEC1	C7_03180C_A	HHO1	Indirect Positive
C3_04530C_A	TEC1	C7_03150W_A	C7_03150W_A	Indirect Negative
C3_04530C_A	TEC1	C7_02770W_A	CHS1	Indirect Positive
C3_04530C_A	TEC1	C1_12220W_A	CDC6	Indirect Positive
C3_04530C_A	TEC1	C1_12090C_A	C1_12090C_A	Indirect Negative
C3_04530C_A	TEC1	C1_11990W_A	C1_11990W_A	Indirect Positive
C3_04530C_A	TEC1	C4_04140W_A	C4_04140W_A	Indirect Negative
C3_04530C_A	TEC1	C2_10430C_A	FGR29	Indirect Positive
C3_04530C_A	TEC1	C2_10730W_A	C2_10730W_A	Indirect Negative
C3_04530C_A	TEC1	C3_00600W_A	IFF11	Indirect Negative
C3_04530C_A	TEC1	C2_06250C_A	CDC46	Indirect Positive
C3_04530C_A	TEC1	C2_06320W_A	C2_06320W_A	Indirect Negative
C3_04530C_A	TEC1	C6_02490C_A	C6_02490C_A	Indirect Positive
C3_04530C_A	TEC1	C6_02510C_A	ASG7	Indirect Negative
C3_04530C_A	TEC1	C6_02760W_A	C6_02760W_A	Indirect Negative
C3_04530C_A	TEC1	C6_02830W_A	MNN45	Indirect Negative
C3_04530C_A	TEC1	CR_05210W_A	CR_05210W_A	Indirect Positive
C3_04530C_A	TEC1	C6_03060W_A	PGA60	Indirect Negative
C3_04530C_A	TEC1	C6_03230W_A	ARG3	Indirect Negative
C3_04530C_A	TEC1	C4_00370W_A	HOF1	Indirect Positive
C3_04530C_A	TEC1	C5_00740W_A	CTF8	Indirect Positive
C3_04530C_A	TEC1	C2_03160C_A	RNR1	Indirect Positive
C3_04530C_A	TEC1	C2_03010C_A	RNR21	Indirect Positive
C3_04530C_A	TEC1	C2_02750C_A	C2_02750C_A	Indirect Negative
C3_04530C_A	TEC1	C3_04300C_A	POL1	Indirect Positive
C3_04530C_A	TEC1	C3_04450C_A	C3_04450C_A	Indirect Negative
C3_04530C_A	TEC1	C3_05290C_A	C3_05290C_A	Indirect Positive
C3_04530C_A	TEC1	C1_00950C_A	CDC5	Indirect Positive
C3_04530C_A	TEC1	C1_00880W_A	C1_00880W_A	Indirect Negative
C3_04530C_A	TEC1	C1_00840C_A	NRM1	Indirect Positive
C3_04530C_A	TEC1	CR_07460C_A	CR_07460C_A	Indirect Positive
C3_04530C_A	TEC1	C3_00860W_A	CSE4	Indirect Positive
C3_04530C_A	TEC1	C1_07080W_A	C1_07080W_A	Indirect Negative
C3_04530C_A	TEC1	C1_07040C_A	C1_07040C_A	Indirect Negative
C3_04530C_A	TEC1	C1_06630W_A	C1_06630W_A	Indirect Positive
C3_04530C_A	TEC1	C1_06340W_A	C1_06340W_A	Indirect Positive
C3_04530C_A	TEC1	CR_07680C_A	CR_07680C_A	Indirect Negative
C3_04530C_A	TEC1	C5_01650C_A	MYO1	Indirect Positive
C3_04530C_A	TEC1	CR_04860C_A	CR_04860C_A	Indirect Positive
C3_04530C_A	TEC1	C1_12800W_A	C1_12800W_A	Indirect Positive
C3_04530C_A	TEC1	CR_04980C_A	CR_04980C_A	Indirect Negative
C3_04530C_A	TEC1	C7_01620C_A	KCH1	Indirect Negative
C3_04530C_A	TEC1	C1_11440C_A	GIN1	Indirect Positive
C3_04530C_A	TEC1	CR_09610C_A	CR_09610C_A	Indirect Negative
C3_04530C_A	TEC1	C1_11400C_A	GIN4	Indirect Positive
C3_04530C_A	TEC1	C1_11350C_A	TOS4	Indirect Positive
C3_04530C_A	TEC1	C1_11340W_A	PRM1	Indirect Negative
C3_04530C_A	TEC1	C3_07540C_A	C3_07540C_A	Indirect Positive
C3_04530C_A	TEC1	C1_04470C_A	C1_04470C_A	Indirect Negative
C3_04530C_A	TEC1	C4_05200C_A	C4_05200C_A	Indirect Negative
C3_04530C_A	TEC1	C7_01300C_A	PSF1	Indirect Positive
C3_04530C_A	TEC1	C3_03910W_A	HTA1	Indirect Positive
C3_04530C_A	TEC1	C3_03900C_A	HTB1	Indirect Positive
C3_04530C_A	TEC1	C3_05330C_A	C3_05330C_A	Indirect Positive
C3_04530C_A	TEC1	CR_06650C_A	CR_06650C_A	Indirect Positive
C3_04530C_A	TEC1	C7_00970C_A	YOX1	Indirect Positive
C3_04530C_A	TEC1	C7_00530C_A	PSF3	Indirect Positive
C3_04530C_A	TEC1	C7_03910W_A	OGG1	Indirect Positive
C3_04530C_A	TEC1	C1_14120C_A	RBE1	Indirect Positive
C3_04530C_A	TEC1	C1_14210C_A	IML2	Indirect Negative
C3_04530C_A	TEC1	C1_14230C_A	IRR1	Indirect Positive
C3_04530C_A	TEC1	C1_14360C_A	WSC4	Indirect Negative
C3_04530C_A	TEC1	CR_08960C_A	MPS1	Indirect Positive
C3_04530C_A	TEC1	CR_09050C_A	CR_09050C_A	Indirect Positive
C3_04530C_A	TEC1	CR_09470W_A	AXL1	Indirect Negative
C3_04530C_A	TEC1	C3_06510C_A	HST6	Indirect Negative
C3_04530C_A	TEC1	C3_06630W_A	C3_06630W_A	Indirect Positive
C3_04530C_A	TEC1	C1_04870W_A	SAP7	Indirect Negative
C3_04530C_A	TEC1	CR_09900C_A	DPB2	Indirect Positive
C3_04530C_A	TEC1	CR_09930W_A	CR_09930W_A	Indirect Negative
C3_04530C_A	TEC1	CR_10540C_A	MCD1	Indirect Positive
C3_04530C_A	TEC1	C2_03890W_A	C2_03890W_A	Indirect Positive
C3_04530C_A	TEC1	C2_03710W_A	MNN41	Indirect Negative
C3_04530C_A	TEC1	C6_00860W_A	GPX1	Indirect Negative
C3_04530C_A	TEC1	CR_07120C_A	CR_07120C_A	Indirect Positive
C3_04530C_A	TEC1	C5_00630C_A	EXO1	Indirect Positive
C3_04530C_A	TEC1	C6_00940C_A	C6_00940C_A	Indirect Positive
C3_04530C_A	TEC1	C5_00240W_A	SKN7	Indirect Negative
C3_04530C_A	TEC1	CM_00310W	NAD2	Indirect Positive
C3_04530C_A	TEC1	CM_00440W	NAD4	Indirect Positive
C3_04530C_A	TEC1	C2_08210C_A	MFA1	Indirect Negative
C3_04530C_A	TEC1	CR_09090C_A	CR_09090C_A	Indirect Negative
C3_04530C_A	TEC1	C1_04140W_A	IFD6	Indirect Negative
C3_04530C_A	TEC1	C6_00330C_A	GNP1	Indirect Positive
C3_04530C_A	TEC1	C2_01380W_A	PLB4.5	Indirect Negative
C3_04530C_A	TEC1	C2_02180W_A	C2_02180W_A	Indirect Negative
C3_04530C_A	TEC1	C2_02590W_A	ZRT2	Indirect Negative
C3_04530C_A	TEC1	C3_02150C_A	ERG6	Indirect Positive
C3_04530C_A	TEC1	C3_01730C_A	UTR2	Indirect Positive
C3_04530C_A	TEC1	C3_01540W_A	C3_01540W_A	Indirect Positive
C3_04530C_A	TEC1	C1_06260W_A	PGA50	Indirect Negative
C3_04530C_A	TEC1	C2_07630C_A	C2_07630C_A	Indirect Negative
C3_04530C_A	TEC1	C2_01020W_A	HGT6	Indirect Positive
C3_04530C_A	TEC1	C2_00910W_A	PGA19	Indirect Negative
C3_04530C_A	TEC1	C2_00680C_A	SOD5	Indirect Positive
C3_04530C_A	TEC1	C2_00250W_A	STF2	Indirect Positive
C3_04530C_A	TEC1	C2_00240C_A	SOD6	Indirect Positive
C3_04530C_A	TEC1	C6_04420W_A	C6_04420W_A	Indirect Negative
C3_04530C_A	TEC1	C2_08870C_A	PIR1	Indirect Positive
C3_04530C_A	TEC1	C2_06840W_A	SPR1	Indirect Negative
C3_04530C_A	TEC1	C1_05760C_A	PGA26	Indirect Negative
C3_04530C_A	TEC1	CR_01440C_A	CR_01440C_A	Indirect Negative
C3_04530C_A	TEC1	CR_02750C_A	PGA34	Indirect Positive
C3_04530C_A	TEC1	C4_06560W_A	PGA15	Indirect Negative
C3_04530C_A	TEC1	C4_06550C_A	IFF5	Indirect Negative
C3_04530C_A	TEC1	C4_06300C_A	PGA42	Indirect Negative
C3_04530C_A	TEC1	C1_02520W_A	SCW4	Indirect Negative
C3_04530C_A	TEC1	C1_02630C_A	EXG2	Indirect Positive
C3_04530C_A	TEC1	C1_03680W_A	ENG1	Indirect Positive
C3_04530C_A	TEC1	C4_07150W_A	C4_07150W_A	Indirect Positive
C3_04530C_A	TEC1	C4_06980W_A	PRA1	Indirect Negative
C3_04530C_A	TEC1	C4_06970C_A	ZRT1	Indirect Negative
C3_04530C_A	TEC1	C4_06920C_A	CSA2	Indirect Positive
C3_04530C_A	TEC1	C6_01670W_A	MAE1	Indirect Negative
C3_04530C_A	TEC1	C1_02130C_A	GAL1	Indirect Positive
C3_04530C_A	TEC1	CR_07800W_A	SAP2	Indirect Negative
C3_04530C_A	TEC1	C4_04850C_A	CSR1	Indirect Negative
C3_04530C_A	TEC1	C4_04530C_A	PHR1	Indirect Positive
C3_04530C_A	TEC1	C5_04800W_A	CRH12	Indirect Negative
C3_04530C_A	TEC1	C5_04810W_A	PFK1	Indirect Positive
C3_04530C_A	TEC1	C5_05050W_A	ADH1	Indirect Positive
C3_04530C_A	TEC1	C2_09140C_A	MET10	Indirect Positive
C3_04530C_A	TEC1	C2_09320C_A	PES1	Indirect Positive
C3_04530C_A	TEC1	C5_02710W_A	TRR1	Indirect Positive
C3_04530C_A	TEC1	CR_03790C_A	KRE1	Indirect Positive
C3_04530C_A	TEC1	C6_04130C_A	ALS4	Indirect Negative
C3_04530C_A	TEC1	C4_01940W_A	PHO89	Indirect Positive
C3_04530C_A	TEC1	C4_01710C_A	C4_01710C_A	Indirect Positive
C3_04530C_A	TEC1	C4_01400W_A	UEC1	Indirect Negative
C3_04530C_A	TEC1	C4_01190W_A	CAS5	Indirect Positive
C3_04530C_A	TEC1	C4_01000C_A	PGA57	Indirect Negative
C3_04530C_A	TEC1	C1_09160W_A	AOX1	Indirect Negative
C3_04530C_A	TEC1	C1_12910W_A	C1_12910W_A	Indirect Positive
C3_04530C_A	TEC1	C1_13450W_A	HYR1	Indirect Positive
C3_04530C_A	TEC1	C7_02910W_A	ENA21	Indirect Positive
C3_04530C_A	TEC1	C1_11850W_A	C1_11850W_A	Indirect Positive
C3_04530C_A	TEC1	CR_05340C_A	IFE2	Indirect Positive
C3_04530C_A	TEC1	C4_04080C_A	PGA31	Indirect Negative
C3_04530C_A	TEC1	C4_04050C_A	RHD3	Indirect Positive
C3_04530C_A	TEC1	CR_04440C_A	RBR1	Indirect Negative
C3_04530C_A	TEC1	C3_00320W_A	RHR2	Indirect Positive
C3_04530C_A	TEC1	C4_00120W_A	PGA7	Indirect Positive
C3_04530C_A	TEC1	C6_03690W_A	ALS5	Indirect Positive
C3_04530C_A	TEC1	C5_00730W_A	HYR3	Indirect Negative
C3_04530C_A	TEC1	C3_05220W_A	CDR1	Indirect Positive
C3_04530C_A	TEC1	C3_00880W_A	KGD1	Indirect Positive
C3_04530C_A	TEC1	C3_07830W_A	FBP1	Indirect Positive
C3_04530C_A	TEC1	C1_06810W_A	CAT1	Indirect Negative
C3_04530C_A	TEC1	CR_04900C_A	PGA39	Indirect Negative
C3_04530C_A	TEC1	C6_00070C_A	PGA25	Indirect Negative
C3_04530C_A	TEC1	CR_05170C_A	FDH1	Indirect Negative
C3_04530C_A	TEC1	CR_08250C_A	HSP104	Indirect Positive
C3_04530C_A	TEC1	C7_02030W_A	HSP90	Indirect Positive
C3_04530C_A	TEC1	C7_01510W_A	C7_01510W_A	Indirect Positive
C3_04530C_A	TEC1	C5_03510C_A	C5_03510C_A	Indirect Negative
C3_04530C_A	TEC1	C3_06860C_A	C3_06860C_A	Indirect Negative
C3_04530C_A	TEC1	C7_00090C_A	CSA1	Indirect Positive
C3_04530C_A	TEC1	CR_00200W_A	PCK1	Indirect Dual
